_id,start_time,end_time,type,trajectory,location_id,weather,clip,validation,explanation
"""634418d40a5f9d9378d41d4a""","10/10/2022, 9:06:23 AM","10/10/2022, 9:06:28 AM",truck,"[[1212.75,325.875],[1209,327.75],[1203.75,331.6875],[1203,331.875],[1190.25,338.4375],[1187.25,341.0625],[1184.25,341.4375],[1177.5,346.6875],[1169.25,348],[1169.25,346.3125]]","""6255092968981447d491ef3a""",Clear,"=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665407183.mp4"")",false,Misclassification
"""634418fa0a5f9d9378d41d4b""","10/10/2022, 9:06:58 AM","10/10/2022, 9:07:06 AM",car,"[[1004.25,434.625],[1008,436.125],[1011,437.25],[1016.25,439.125],[1019.25,438.75],[1026,439.875],[1029,439.5],[1035,438.75],[1039.5,440.25],[1043.25,442.5],[1047,442.125],[1051.5,443.25],[1056,444],[1060.5,445.5],[1066.5,445.5],[1071,447.375],[1074.75,448.5],[1078.5,452.25],[1087.5,450.375],[1090.5,454.125],[1095.75,453.375],[1098,455.625],[1101.75,459],[1104,459],[1110.75,459],[1116,460.5],[1122,463.5],[1126.5,462.75],[1141.5,463.875],[1167.75,453],[1152,466.875],[1155.75,469.875],[1162.5,471.75],[1173,475.125],[1177.5,476.25],[1181.25,477.375],[1187.25,480],[1191,482.25],[1200.75,483.75],[1227,488.25],[1236,486.75]]","""6255092968981447d491ef3a""",Clear,"=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665407218.mp4"")",true,
"""6344191e0a5f9d9378d41d4c""","10/10/2022, 9:07:00 AM","10/10/2022, 9:07:42 AM",car,"[[1271.25,430.5],[1263,429],[1203.75,411.75],[1196.25,407.25],[1188,406.5],[1181.25,406.875],[1173,406.875],[1165.5,409.125],[1160.25,406.5],[1152.75,406.5],[1144.5,405.75],[1137.75,403.875],[1130.25,403.5],[1123.5,403.5],[1114.5,402],[1110,401.25],[1101.75,400.875],[1095,399.375],[1088.25,400.125],[1081.5,400.875],[1075.5,398.625],[1002,436.875],[1003.5,435],[1005,439.125],[1008,438.375],[1008,436.875],[1013.25,438.375],[1015.5,438.75],[1020,439.5],[1022.25,440.25],[1025.25,441.375],[1027.5,441.75],[1032,442.125],[1035,442.125],[1038,441],[1041.75,442.875],[1044,443.625],[1047,444],[1050.75,446.625],[1056,447.375],[1059,447],[1062.75,447.375],[1067.25,448.125],[1068.75,449.625],[1071,450.375],[1074.75,451.5],[1077,452.25],[1080.75,453.375],[1085.25,454.5],[1086,454.875],[1089.75,456],[1095.75,457.875],[1099.5,458.625],[1102.5,459.75],[1107,460.875],[1107.75,462],[1113.75,464.25],[1119,465.75],[1121.25,465.75],[1125,466.875],[1130.25,467.625],[1134,467.625],[1137,467.625],[1140.75,469.5],[1143.75,471.375],[1148.25,473.625],[1153.5,474],[1158,476.25],[1159.5,477],[1164.75,476.25],[1170.75,477.75],[1175.25,478.125],[1181.25,478.5],[1183.5,480],[1186.5,481.125],[1191,481.875],[1192.5,482.25],[1198.5,483],[1203,483.75],[1210.5,484.125],[1213.5,485.25],[1217.25,487.875],[1221.75,486.75],[1227,487.875],[1231.5,488.25],[1194.75,421.875],[1193.25,422.25],[1186.5,422.25],[1177.5,418.875],[987,441.75],[988.5,442.5],[992.25,444],[996,443.25],[1001.25,444],[1005,444],[1008,444.375],[1011,444.75],[1014,444.75],[1015.5,445.875],[1019.25,447.75],[1023,447],[1026.75,449.625],[1030.5,450],[1034.25,450.375],[1036.5,449.625],[1040.25,450.75],[1043.25,452.25],[1047.75,455.25],[1053.75,456],[1057.5,456],[1061.25,457.5],[1064.25,458.625],[1068,460.125],[1072.5,461.25],[1077.75,464.625],[1083.75,463.125],[1086.75,465],[1092,465.375],[1096.5,466.875],[1101,467.25],[1107,470.625],[1110.75,470.25],[1116.75,469.5],[1121.25,471.75],[1128.75,474.375],[1131,477.375],[1137,478.5],[1142.25,481.5],[1145.25,478.5],[1151.25,483.75],[1158,484.125],[1167,483.375],[1167.75,485.25],[1176,484.5],[1183.5,487.125],[1188.75,486.75],[1188.75,489.375],[1194,489.375],[1201.5,488.625],[1210.5,491.625],[1217.25,491.625],[1223.25,492.75],[1284.75,432],[1282.5,429],[1281.75,429],[1278,425.625],[1275,424.5],[1269.75,423.375],[1267.5,423],[1264.5,423.375],[1261.5,422.625],[1257,424.125],[1252.5,424.5],[1247.25,422.625],[1243.5,424.125],[1239.75,423],[1219.5,423],[1224,420.375],[1220.25,418.125],[1219.5,419.25],[1216.5,418.5],[1210.5,418.5],[1207.5,418.875],[1206,420.75],[1201.5,418.5],[1198.5,418.125],[1197,418.125],[1149,392.625],[1145.25,392.25],[1136.25,389.25],[1136.25,392.625],[1129.5,391.5],[1127.25,394.5],[1122.75,394.78125],[1121.25,393.375],[1119.75,393.75],[1119,397.03125],[1108.5,396],[1106.25,396.84375],[1095,397.5],[1093.5,396],[1089,396.09375],[1085.25,396.75],[1083,396.375],[1075.5,395.53125],[1072.5,396.375],[1067.25,394.5],[1064.25,393.65625],[1062.75,394.03125],[1206.75,414],[1204.5,414],[1198.5,412.125],[1199.25,413.625],[1196.25,414.375],[1198.5,414.75],[1201.5,413.25],[1196.25,412.875],[1192.5,413.625],[1188.75,412.875],[1185.75,413.625],[1179.75,411.75],[1176,409.875],[1174.5,410.625],[1281,433.875],[1278.75,433.125],[1277.25,433.125],[1269.75,432.75],[1264.5,431.25],[1260.75,431.625],[1255.5,430.875],[1252.5,430.875],[1249.5,430.5],[1247.25,429],[1241.25,430.5],[1233.75,429.75],[1230.75,429.375],[1227,429],[1226.25,427.5],[1223.25,427.5],[1219.5,427.125],[1215,425.25],[1212,425.25],[1208.25,423],[1201.5,420.75],[1196.25,423.375],[1195.5,416.625],[1190.25,416.25],[1191,414.75],[1185.75,414],[1178.25,412.5],[1175.25,410.25],[1170,408.75],[1164.75,408.75],[1164.75,407.625],[1162.5,406.5],[1158.75,404.625],[1153.5,402.375],[1149.75,398.625],[1132.5,390.375],[1128.75,389.625],[1116,390.75],[1113.75,391.875],[1112.25,392.25],[1110.75,392.625],[1107.75,395.25],[1101,396.375],[1101,398.25],[1092.75,398.625],[1089,399.375],[1089,400.125],[1084.5,397.5],[1080,399],[1076.25,399]]","""6255092968981447d491ef3a""",Clear,"=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665407218.mp4"")",true,
"""634420420a5f9d9378d41d5c""","10/10/2022, 9:38:01 AM","10/10/2022, 9:38:10 AM",car,"[[1010.25,439.125],[1013.25,440.25],[1017,442.875],[1020.75,443.25],[1024.5,443.625],[1031.25,445.5],[1035.75,447],[1040.25,448.125],[1045.5,448.875],[1049.25,451.875],[1053.75,452.625],[1058.25,453.375],[1063.5,453],[1067.25,454.5],[1074,454.5],[1074.75,455.25],[1079.25,457.125],[1084.5,455.25],[1087.5,457.125],[1094.25,458.625],[1098,460.5],[1103.25,461.625],[1108.5,463.875],[1116,465.375],[1119.75,465.75],[1124.25,466.875],[1128.75,466.875],[1135.5,465.75],[1140,468],[1146.75,468.375],[1154.25,468.375],[1155.75,472.5],[1157.25,474.75],[1165.5,478.125],[1173,478.875],[1179,479.25],[1186.5,480],[1188.75,480.375],[1191,482.25],[1197.75,480.75],[1207.5,481.125],[1215.75,482.625],[1224.75,483.75],[1227,485.25],[1234.5,486.75]]","""6255092968981447d491ef3a""",Clear,"=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665409079.mp4"")",true,
"""634420510a5f9d9378d41d5d""","10/10/2022, 9:37:59 AM","10/10/2022, 9:38:25 AM",car,"[[1277.25,429.75],[1271.25,427.5],[1264.5,424.125],[1260.75,426],[1252.5,424.875],[1237.5,425.25],[1239,422.25],[1230.75,423],[1224.75,418.875],[1224,416.625],[1221,417],[1215.75,416.625],[1209.75,415.5],[1204.5,417],[1199.25,417],[1194,416.25],[1187.25,414.375],[1184.25,414.75],[1177.5,413.625],[1168.5,411.375],[1164,410.25],[1159.5,408.375],[1154.25,406.875],[1149,406.875],[1143.75,407.25],[1140.75,404.625],[1135.5,403.5],[1129.5,402],[1125,401.625],[1119,401.625],[1111.5,402.375],[1105.5,398.25],[1102.5,398.25],[1101,399],[1093.5,398.25],[1092,395.25],[1089.75,393.75],[1083.75,391.125],[1002.75,428.25],[1006.5,429.375],[1011,431.25],[1016.25,432],[1019.25,431.25],[1026,433.125],[1030.5,434.25],[1034.25,435],[1040.25,436.125],[1044.75,438.375],[1050,439.5],[1056,439.5],[1062.75,438.75],[1068.75,442.5],[1075.5,446.625],[1080.75,447.75],[1086,445.5],[1091.25,449.25],[1098,451.125],[1101.75,450.75],[1110.75,454.125],[1116,454.5],[1121.25,454.5],[1127.25,456],[1134.75,456.75],[1141.5,458.25],[1146,460.125],[1153.5,460.5],[1159.5,461.25],[1169.25,462.375],[1178.25,465],[1182.75,465.75],[1186.5,466.5],[1194,468],[1203.75,470.25],[1208.25,471],[1217.25,471.375],[1224,472.125],[1233,473.25],[1239,474.75],[1285.5,423.75],[1274.25,423.75],[1266.75,423.375],[1259.25,422.25],[1242.75,420.75],[1236.75,419.25],[1228.5,418.875],[1218,415.5],[1209,413.25],[1201.5,413.625],[1201.5,411.75],[1191.75,411.375],[1185.75,410.625],[1179,410.625],[1170,406.5],[1164,406.125],[1159.5,405.75],[1150.5,405.75],[1145.25,405.375],[1139.25,402.375],[1132.5,402],[1125.75,400.875],[1119,398.625],[1111.5,398.625],[1107,397.5],[1099.5,396],[1095,395.625],[1089,395.625],[1083.75,395.625],[1009.5,430.5],[1013.25,432],[1020.75,432.75],[1026.75,433.125],[1034.25,433.875],[1038,435],[1045.5,436.125],[1054.5,438.375],[1058.25,439.5],[1063.5,442.125],[1072.5,443.625],[1080,445.5],[1085.25,448.125],[1091.25,448.5],[1098.75,449.25],[1104,450],[1112.25,453.75],[1120.5,455.25],[1130.25,455.625],[1137.75,460.125],[1143,461.625],[1148.25,462.375],[1158.75,463.125],[1164,465.375],[1172.25,466.5],[1184.25,469.125],[1189.5,472.125],[1198.5,472.875],[1208.25,475.875],[1215,475.5],[1224,477],[1231.5,481.5]]","""6255092968981447d491ef3a""",Clear,"=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665409079.mp4"")",true,
"""634423f70a5f9d9378d41d6f""","10/10/2022, 9:53:50 AM","10/10/2022, 9:53:58 AM",car,"[[1008,433.875],[1012.5,435.375],[1016.25,436.875],[1019.25,438],[1024.5,438.375],[1026.75,437.625],[1032.75,439.875],[1036.5,440.25],[1042.5,441.75],[1046.25,442.5],[1051.5,442.875],[1055.25,442.875],[1059,446.25],[1062.75,447.375],[1069.5,448.875],[1075.5,450.375],[1080.75,451.5],[1084.5,453],[1089,453.375],[1093.5,454.125],[1098,454.875],[1104,457.125],[1110,458.625],[1114.5,458.25],[1119.75,460.875],[1126.5,463.875],[1134,466.5],[1137,466.5],[1141.5,466.875],[1146.75,467.25],[1154.25,468],[1161,468.75],[1166.25,472.125],[1173.75,474],[1179,477],[1185.75,479.25],[1191.75,478.5],[1196.25,480.75],[1203,479.25],[1208.25,480],[1215,481.5],[1222.5,484.875],[1232.25,486.75]]","""6255092968981447d491ef3a""",Clear,"=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665410030.mp4"")",true,
"""634424040a5f9d9378d41d70""","10/10/2022, 9:53:53 AM","10/10/2022, 9:54:12 AM",car,"[[1294.5,429.375],[1291.5,427.875],[1282.5,427.5],[1275.75,427.5],[1269.75,427.875],[1266,427.5],[1263,427.5],[1258.5,427.875],[1254,427.875],[1249.5,427.875],[1247.25,427.125],[1242.75,427.125],[1238.25,425.625],[1233.75,425.25],[1230,424.5],[1224.75,424.125],[1218.75,423.375],[1213.5,423],[1208.25,423],[1203.75,421.5],[1197.75,420.75],[1194.75,420.75],[1190.25,420],[1186.5,419.25],[1183.5,418.5],[1178.25,415.875],[1171.5,414.75],[1166.25,414.75],[1161,412.5],[1157.25,411],[1152.75,411],[1150.5,410.625],[1147.5,411],[1143,409.875],[1140,410.25],[1132.5,406.875],[1128,405.75],[1125,407.625],[1119.75,406.875],[1116,405],[1111.5,405.375],[1107,405.75],[1102.5,404.625],[1100.25,404.625],[1093.5,403.875],[1091.25,403.125],[1085.25,402.75],[1082.25,402.75],[1077.75,402.375],[1074.75,402],[994.5,432],[999,431.625],[1004.25,432.75],[1008,433.5],[1013.25,435.75],[1019.25,436.5],[1023,437.25],[1028.25,438],[1033.5,440.25],[1039.5,441.375],[1044.75,442.875],[1050,445.5],[1055.25,448.125],[1064.25,447],[1069.5,448.125],[1076.25,450],[1082.25,450.375],[1088.25,451.5],[1095,454.5],[1101.75,453.75],[1107,454.125],[1114.5,455.25],[1120.5,454.5],[1128,456],[1135.5,456.75],[1141.5,459.75],[1146,462.375],[1154.25,463.5],[1161.75,463.875],[1168.5,465.75],[1173.75,466.875],[1180.5,469.5],[1189.5,472.5],[1198.5,474],[1206,477],[1213.5,478.125],[1224,480],[1232.25,480],[1211.25,417.375],[1202.25,417],[1201.5,416.25],[1196.25,413.25],[1194,413.625],[1188,413.25],[1184.25,413.25],[1180.5,410.625],[1175.25,408.375],[1170,409.125],[1161.75,407.625],[1158.75,405.75],[1154.25,406.125],[1149,405.375],[1147.5,404.25],[1142.25,403.875],[1137.75,403.125],[1132.5,402],[1128,400.125],[1123.5,398.25],[1120.5,398.625],[1119.75,396],[1120.5,394.875],[1116,395.25],[1113,393.75],[1110,391.5]]","""6255092968981447d491ef3a""",Clear,"=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665410030.mp4"")",true,
"""63442f2e0a5f9d9378d41d99""","10/10/2022, 10:41:29 AM","10/10/2022, 10:41:50 AM",car,"[[1007.25,424.125],[1011,423.75],[1014,426.375],[1014.75,426.375],[1018.5,426],[1021.5,425.25],[1025.25,426],[1029,426.75],[1032.75,427.5],[1035,428.25],[1038,429.375],[1040.25,429.375],[1042.5,429.375],[1045.5,432.375],[1048.5,434.25],[1052.25,433.125],[1054.5,434.25],[1057.5,434.25],[1061.25,434.625],[1065,435],[1068.75,435.375],[1072.5,438.375],[1074.75,439.125],[1077.75,438.375],[1082.25,439.5],[1086,441.375],[1089,441],[1091.25,441],[1094.25,442.125],[1099.5,442.5],[1101.75,443.25],[1105.5,442.875],[1108.5,447.375],[1112.25,447],[1115.25,448.125],[1119.75,448.5],[1123.5,449.25],[1127.25,450.75],[1131.75,452.25],[1135.5,453.375],[1140,453.75],[1143.75,454.875],[1145.25,456.75],[1149,456.375],[1153.5,457.125],[1155.75,457.5],[1161.75,458.625],[1166.25,459.75],[1170,459.75],[1172.25,460.5],[1177.5,462],[1181.25,462.75],[1185.75,463.875],[1189.5,465.375],[1194,467.25],[1197,466.125],[1199.25,469.125],[1202.25,469.125],[1208.25,469.875],[1212.75,471.375],[1218.75,471.75],[1223.25,473.25],[1229.25,477],[1234.5,477],[1123.5,403.5],[1117.5,404.25],[1107.75,402.375],[1102.5,404.25],[1098,403.125],[1092.75,400.875],[1083.75,400.875],[1078.5,400.125],[1002.75,438.75],[1003.5,440.25],[1005.75,441.375],[1009.5,443.25],[1012.5,444],[1014.75,444.375],[1016.25,445.875],[1020,448.5],[1024.5,447.75],[1029.75,449.25],[1032.75,448.5],[1038,447.75],[1040.25,447.75],[1041.75,447.75],[1044.75,448.125],[1048.5,448.5],[1050.75,447.75],[1053,447.75],[1058.25,451.125],[1059.75,451.875],[1062.75,451.5],[1066.5,451.875],[1068.75,454.5],[1071,453.75],[1074.75,456],[1080,455.625],[1084.5,456.75],[1086.75,458.625],[1090.5,459],[1093.5,460.5],[1097.25,460.5],[1100.25,462.75],[1106.25,464.25],[1110.75,463.875],[1114.5,465.375],[1116.75,468],[1122.75,467.625],[1125.75,469.5],[1130.25,469.875],[1135.5,469.875],[1140,472.5],[1143.75,471],[1146.75,474],[1149,471],[1152.75,472.5],[1159.5,474.75],[1166.25,477],[1170,478.125],[1173.75,479.25],[1179,481.125],[1184.25,483],[1185.75,484.875],[1194,488.25],[1198.5,486.75],[1200,488.25],[1203.75,488.625],[1214.25,488.25],[1220.25,488.25],[1225.5,486.375],[1227,489]]","""6255092968981447d491ef3a""",Clear,"=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665412889.mp4"")",true,
"""634435c80a5f9d9378d41db5""","10/10/2022, 11:09:35 AM","10/10/2022, 11:10:00 AM",car,"[[996,431.25],[999,430.875],[1002.75,433.5],[1005,433.5],[1008.75,433.5],[1011,433.5],[1011.75,432.75],[1015.5,434.625],[1020,436.875],[1023.75,437.625],[1026,435.375],[1031.25,439.5],[1035,441],[1037.25,441.75],[1041,439.875],[1044,442.125],[1046.25,442.5],[1051.5,442.875],[1053.75,444.75],[1056.75,444.75],[1060.5,446.625],[1063.5,447.375],[1067.25,449.25],[1071,450],[1075.5,450.375],[1079.25,450.75],[1083,451.5],[1086.75,452.25],[1089.75,453.75],[1093.5,454.125],[1099.5,454.5],[1102.5,456.375],[1104.75,456.75],[1110.75,458.625],[1114.5,459],[1119,459.75],[1122,461.625],[1124.25,462.375],[1128.75,463.875],[1134,464.25],[1137,466.125],[1142.25,466.125],[1145.25,467.25],[1149.75,468.75],[1155,471],[1160.25,469.5],[1164,471],[1168.5,471.375],[1173,471.75],[1176.75,472.125],[1182,473.25],[1185,475.125],[1189.5,475.5],[1193.25,475.875],[1198.5,479.625],[1202.25,480.75],[1206.75,482.25],[1212.75,484.125],[1217.25,483.375],[1221.75,484.5],[1287,405.375],[1275,402.75],[1275,402.75],[1271.25,406.5],[1266,402.84375],[1263.75,402.75],[1255.5,401.625],[1254.75,402],[1245,401.625],[1238.25,400.125],[1233,399.65625],[1228.5,399.84375],[1224,399.65625],[1220.25,397.40625],[1218.75,396.09375],[1210.5,397.875],[1204.5,398.625],[1200,396.09375],[1190.25,392.15625],[1179.75,396.375],[1169.25,393.84375],[1165.5,392.625],[1160.25,390.75],[1157.25,390.09375],[1152,387.375],[1145.25,386.15625],[1140.75,381.75],[1136.25,381.375],[1129.5,381],[1127.25,379.875],[1124.25,378.75],[1120.5,376.875],[1113.75,374.25],[1110,372],[1103.25,375],[1098.75,373.125],[1096.5,374.625],[1090.5,375.84375],[1086,373.59375],[1083,373.125],[1079.25,376.125],[1074,376.40625],[1071.75,377.625],[1068.75,377.15625],[1003.5,429.375],[1005.75,429.75],[1011.75,432],[1015.5,432.75],[1021.5,431.25],[1026,431.25],[1036.5,437.625],[1040.25,440.25],[1047,441],[1050,441.375],[1056.75,441],[1062,443.625],[1067.25,446.625],[1074.75,448.125],[1082.25,450],[1088.25,450],[1094.25,450.375],[1101,451.875],[1106.25,455.625],[1113.75,458.25],[1120.5,459],[1128.75,461.25],[1137,463.125],[1143.75,461.625],[1149,465.375],[1155.75,466.875],[1164.75,469.125],[1174.5,468.75],[1183.5,468.75],[1190.25,471.375],[1197,472.875],[1205.25,474.375],[1214.25,475.5],[1220.25,478.875],[1230.75,479.625],[1279.5,429.75],[1271.25,429.75],[1267.5,427.125],[1263,427.5],[1258.5,426.375],[1252.5,424.875],[1245.75,425.25],[1241.25,426],[1234.5,423.75],[1228.5,423.375],[1222.5,421.875],[1217.25,422.25],[1207.5,419.25],[1204.5,421.125],[1192.5,421.125],[1172.25,408],[1167,406.875],[1163.25,403.5],[1160.25,403.125],[1158.75,401.25],[1153.5,402],[1146,399.75],[1146,396.375],[1140.75,394.875],[1135.5,394.125],[1129.5,391.875],[1127.25,391.875],[1120.5,392.25],[1116.75,391.875],[1113,392.625],[1109.25,392.625],[1102.5,393.375],[1100.25,393.375],[1096.5,393.75],[1092,395.625],[1088.25,394.125],[1084.5,394.125]]","""6255092968981447d491ef3a""",Clear,"=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665414575.mp4"")",true,
"""63443d940a5f9d9378d41dcc""","10/10/2022, 11:43:07 AM","10/10/2022, 11:43:15 AM",car,"[[1014,421.5],[1018.5,421.875],[1020.75,420.75],[1023.75,421.125],[1030.5,423],[1035,422.625],[1036.5,423],[1039.5,421.875],[1041,423.375],[1043.25,425.25],[1046.25,430.5],[1048.5,426.375],[1053,429],[1056.75,431.25],[1059.75,431.25],[1065.75,435.375],[1070.25,432.75],[1076.25,432.75],[1077.75,432.75],[1081.5,434.25],[1084.5,434.625],[1088.25,435.375],[1091.25,435.375],[1095,436.5],[1100.25,440.625],[1104,437.625],[1108.5,438],[1112.25,438.375],[1116.75,438.75],[1120.5,441.375],[1122.75,442.875],[1128,443.25],[1130.25,445.5],[1137.75,446.625],[1142.25,447.75],[1145.25,447.75],[1148.25,447.75],[1154.25,447.375],[1160.25,448.5],[1165.5,450],[1169.25,449.625],[1172.25,448.5],[1177.5,451.125],[1182.75,454.875],[1185.75,455.625],[1189.5,456.75],[1194.75,457.5],[1197,458.25],[1200,460.125],[1203,460.125],[1212.75,460.875],[1218.75,459.75],[1227,461.25],[1231.5,459.75],[1235.25,460.5],[1239,461.25],[1248,466.125]]","""6255092968981447d491ef3a""",Clear,"=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665416587.mp4"")",true,
"""634443eb0a5f9d9378d41dd8""","10/10/2022, 12:10:01 PM","10/10/2022, 12:10:19 PM",person,"[[1173.75,543.75],[1170.75,544.125],[1170,547.125],[1168.5,547.125],[1167,551.25],[1164.75,549.375],[1161.75,548.625],[1161,552],[1158.75,550.5],[1157.25,549.375],[1155,548.625],[1153.5,547.875],[1153.5,549],[1150.5,548.625],[1148.25,546],[1146.75,546.75],[1145.25,546.75],[1144.5,544.5],[1143.75,544.125],[1140.75,543.75],[1142.25,545.25],[1140.75,544.5],[1140.75,544.875],[1137.75,542.625],[1134,541.5],[1131.75,541.5],[1131,542.625],[1128,540.75],[1126.5,538.875],[1124.25,535.125],[1122,539.25],[1118.25,537.75],[1115.25,536.625],[1114.5,535.875],[1111.5,535.125],[1110.75,534],[1110,534.375],[1107.75,533.25],[1107,531.75],[1105.5,532.125],[1103.25,531],[1098,529.875],[1094.25,528.375],[1093.5,531],[1092,534],[1089.75,534.375],[1086.75,531.75],[1084.5,531.75],[1083.75,531],[1081.5,527.25],[1080.75,530.25],[1079.25,528.75],[1078.5,530.625],[1077,530.625],[1073.25,529.875],[1071.75,530.25],[1068.75,533.25],[1066.5,532.875],[1065.75,533.25],[1062.75,532.5],[1062,532.125],[1060.5,530.625],[1057.5,529.5],[1057.5,527.625],[1052.25,525],[1051.5,524.25],[1048.5,523.875],[1047.75,524.25],[1046.25,525.75],[1044.75,525],[1044,525],[1042.5,525],[1039.5,522.75],[1038.75,523.875],[1037.25,523.125],[1035,524.25],[1031.25,523.5],[1031.25,524.625],[1029,522],[1028.25,523.125],[1027.5,521.625],[1025.25,520.875],[1023.75,520.5],[1021.5,518.625],[1019.25,517.875],[1018.5,520.5],[1017,521.25],[1014.75,519.375],[1012.5,519],[1012.5,516.375],[1011,514.125],[1011,512.625],[1007.25,513],[1007.25,513],[1006.5,514.5],[1005,511.125],[1002.75,510.75],[1001.25,509.25],[999.75,509.25],[997.5,511.5],[996,511.875],[994.5,511.125],[993,512.25],[993,513],[991.5,513],[990,512.25],[988.5,511.125],[987.75,510.375],[985.5,509.625],[984,510],[980.25,511.875],[978.75,511.875],[976.5,511.875],[975,510.375],[973.5,509.25],[972,511.125],[970.5,508.875],[969.75,510],[969,510.375],[967.5,510.375],[966,509.25],[965.25,508.875],[962.25,506.625],[959.25,504.75],[958.5,501.75],[956.25,502.5],[955.5,499.875],[954,496.125],[951.75,496.875],[951.75,498.75],[950.25,501],[949.5,503.25],[947.25,504.375],[945,504],[942,504.375],[942,504.75],[937.5,504.75],[935.25,504],[933.75,503.625],[932.25,502.5],[933,505.5],[930.75,505.5],[930,504.375],[927.75,501.375],[927.75,502.125],[926.25,504],[924,500.625],[923.25,501],[921,497.625],[920.25,497.625],[918,498.375],[916.5,499.875],[915.75,498.375],[914.25,496.875],[912.75,495.75],[912,497.625],[911.25,497.25],[911.25,501.375],[909,499.875],[908.25,501.375],[906.75,500.625],[906,498],[905.25,497.625],[904.5,497.25],[902.25,495],[900.75,494.625],[899.25,493.125],[898.5,497.25],[897.75,496.125],[897,496.125],[896.25,495.75],[896.25,496.125],[894,495.375],[892.5,498.375],[891,496.125],[889.5,496.5],[887.25,494.625],[886.5,492.75],[884.25,495.375],[884.25,494.25],[882.75,491.625],[882,491.625],[881.25,493.5],[880.5,493.125],[879.75,492.75]]","""6255092968981447d491ef3a""",Clouds,"=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665418201.mp4"")",true,
"""63444b400a5f9d9378d41dfa""","10/10/2022, 12:41:27 PM","10/10/2022, 12:41:36 PM",car,"[[1007.25,427.5],[1010.25,427.875],[1012.5,427.5],[1017.75,427.5],[1021.5,427.125],[1025.25,428.25],[1029,432],[1033.5,433.5],[1038,430.5],[1044.75,437.625],[1049.25,438.375],[1054.5,438],[1058.25,438.375],[1065.75,440.625],[1068.75,440.625],[1072.5,440.625],[1077,441.75],[1081.5,444.75],[1086,443.25],[1092,444.75],[1095.75,448.125],[1101.75,445.5],[1107.75,447],[1115.25,447.375],[1119,451.875],[1124.25,454.125],[1129.5,454.875],[1135.5,455.25],[1141.5,457.125],[1145.25,457.875],[1149.75,457.125],[1154.25,457.5],[1161.75,463.125],[1168.5,464.25],[1173.75,463.5],[1180.5,464.25],[1188.75,469.5],[1197,473.625],[1206,468.75],[1212,469.875],[1219.5,473.25],[1228.5,472.875],[1233.75,476.625]]","""6255092968981447d491ef3a""",Clear,"=HYPERLINK(""https://igct-test.s3.amazonaws.com/6255092968981447d491ef3a_1665420088.mp4"")",true,
